originalNodeId,canonicalNodeId,name,merged
201002383,201000173,黄豆酱,true
201003327,201000173,黄豆酱,true
201000211,201000211,黄酒,false
201001952,201000211,黄酒,true
201003660,201003660,黑椒混合牛排调味料,false
201003513,201003513,黑椒腌料,false
201003826,201003826,黑米,false
201000187,201000187,黑胡椒,false
201000737,201000187,黑胡椒,true
201001688,201000187,黑胡椒,true
201001785,201000187,黑胡椒,true
201002881,201000187,黑胡椒,true
201003807,201000187,黑胡椒,true
201004760,201000187,黑胡椒,true
201005485,201000187,黑胡椒,true
201003692,201003692,黑胡椒碎,false
201000115,201000115,黑胡椒粉,false
201001800,201000115,黑胡椒粉,true
201001861,201000115,黑胡椒粉,true
201003208,201000115,黑胡椒粉,true
201003947,201000115,黑胡椒粉,true
201000499,201000499,黑胡椒粒,false
201004626,201004626,黑胡椒酱,false
201003512,201003512,黑胡椒（粉）,false
201000617,201000617,黑芝麻,false
201000207,201000207,黑虎虾/明虾,false
201002683,201002683,黑醋,false
201003621,201002683,黑醋,true
201004031,201002683,黑醋,true
201000024,201000024,黑鳕鱼,false
201003526,201003526,黔式腊肠,false
201001232,201001232,龙舌兰酒,false
201001137,201001137,龟苓膏粉,false
